text,label
if there is a subtext to daryl and im not entirely sure there is its that one should always be kind to a computer because a computer might be somebodys brother,0
its pretty poor,0
provocative,1
the game angry birds at its core is a destination for switching off your brain and movies even throwaway summer animated kid films should aim for something more,0
andy serkiss work in creating gollum deserved an honorary academy award his gestures and voice not computer software make gollum so memorable as he wrestles with his inner homicidal maniac a soaring searing tale of wonderment,1
americanized beyond recognition from its oscarwinning version the central mystery has been drastically altered to fit julia roberts its most telling clue diluted and a signature sequence that made soccer exciting now makes baseball duller,0
its almost as though clooney watched every second world war movie on netflix and tried to incorporate them all into his own,0
the film is as predictable as all the other slasher flicks that followed halloween,0
as the suspense builds youll be on the edge of your seat and the ending which involves the american flag will have you wanting to stand up and cheer,1
godzilla vs spacegodzilla is fun and crazy although the battle goes on for perhaps too long,1
it would be hard to mount a straightfaced defense of brisseaus feverish moral tale complete with a lurking angel of death but the carnal machinations are hugely entertaining particularly if you like your skin with a bracing sermon chaser,1
pearls own experience is lost inside the united states of leland and pearls story in fact seems the more original,0
pfeiffer is curiously cold and brittle while friend never allows us to feel his characters anguish when he realizes the error of leaving lea,0
twothirds of the movie is great and theron is once again excellent for a raw yet offbeat slice of dramatic comedy tully delivers the goods mostly,1
the film describes emotional and moral rehabilitation in the face of extreme danger,1
an overwrought experiment in cerebral slapstick that misses more targets than it hits,0
olympus has fallen packs a punch with its fair share of tired clichs its at once hokey and gripping a pulp feature that certainly doesnt hold back,1
the nicholas cage we once knew and loved is back and i couldnt be happier all those years of acting school has brought streep to mimicking a dial tone hilarious,1
a penetrating glimpse into the tissuethin ego of the standup comic,1
johnson does a terrific job of capturing lennons mannerisms without coming across like a puppet,1
we see certain films so you never ever have to and the green inferno is one such atrocity,0
i frankenstein isnt the monstrosity wed feared but its still not good,0
its a beautiful meditative piece that allows the viewer his or her own time to think and discover,1
in this era of torture porn and slasher pics house of the devil is a shining example of how to build atmosphere and tension the oldfashioned way,1
grab a tissue and get ready to have your heartstrings tugged in this nicholas sparks melodrama replete with its elements of love and lossthe perfect date movie the film is romantic in the purest sense,1
pitch black still represents the high point of the series but riddick is an entertaining and efficient scifi flick,1
elton johns punny sequel is flimsy and forgettable sir arthur conan doyle must be spinning in his grave,0
spanish director pedro almodovar adapts three stories by nobel prizewinning writer alice munro though his sensibilities are quite different from her style the result is surprisingly satisfying,1
its a thoroughly fun action comedy that delivers exactly what it promises and if the screening i attended is any indication kids will love it,1
perelman never overcomes the disjuncture of having two familiar actresses play the same grown character and despite the endless crosscutting the two halves settle respectively into ghoulish foreboding and murky psychological drama,0
the movie can only skate so far on depps charisma and a handful of gleefully bent internal monologues it has no fun in winding to its oafish obvious conclusion,0
despite a lack of originality and substance the curse of la llorona makes for an entertaining funhouse ride of a movie set in the conjuring universe,1
filled with a compassionate profound and intelligent narrative that never leaves you for a second shoplifters is the best film of the year and a perfect swan song to kirin kiki who literally gets buried in a koreeda household,1
low concept maybe but still something to talk about at your next dinner party,1
let me state now rumble is a great movie and the bronx never looked better it also contains some of the best scenes of a hovercraft rampaging in city traffic ever filmed,1
poses important philosophical questions through essentially a two character staged play not exactly historically accurate but a serious and thoughtful film not to be missed,1
this movie doesnt make sense on any level,0
a movie that shows us plenty of unsettling stuff but also knows that what viewers imagine is much more disturbing than what any movie can show,1
in the hands of michael mann the film looks great feels deliberate and effectively explores our cultures fascination with outlaws,1
the combination of sarandon and hawn playing women who are honestly and obviously middleaged and willing to ponder their pasts with clear eyes keeps the banger sisters afloat,1
a simple film yet entertaining full review in spanish,1
sofia coppola proves taking this remake from the male side to the female point of view is just the ticket a rare civil war story about those women not in the heat of battle,1
cute story with a few good laughs,1
another one of those films that makes you wish quentin tarantino had taken up hotel and restaurant management,0
at its core band aid is a traditional romantic comedy,1
but what keeps this from being the instant hit it aspires to is not its disinterest in sustaining an insurmountable premise but its insistence to tell the same joke over and over again for two hours full review in spanish,0
at risk of sounding like a total suck i mostly liked the forgotten because it made me want to hurry home and hug my kids,1
if genre imitation is at epidemic levels tarantino still holds the title of original master and the guy most likely to be stolen from,1
the screenplay by skander halim falters its too convoluted and cloudy to have the intended effect,0
despite some nifty japanese style tricks and ghostly illusions this isnt scary its muddled sameold mayhem just with a more international cast going crazy,0
stardust has lost a good amount of its magic in the transformation from page to screen its the cinematic equivalent of getting a punch in the minds eye by a bunch of fairies wearing the coolest doc martens this side of florin,0
the young victoria may impart copious amounts of detail about its fascinating protagonists but its not a mere tutorial its a heady thoroughly transporting plunge,1
it comes from disneys thoroughly proved mother lode movies for the kids that adults will stay to enjoy themselves,1
lang snorting and enormous and bestial seems like the minotaur stalking intruders in his deadly labyrinth for the first hour the psychological cruelty far outweighs the physical,1
the least interesting question to ask about a movie like dragon blade is whether its any good of course it isnt not especially but questions of quality pale next to the greater headscratcher what is it,0
monkey business has its moments but they may prove too few for the patience of many viewers,0
theres something about its overblown stormynight atmospherics and reliably dismal dialogue thats bad in almost a fun way id rather laugh through this kind of harmless rickety schlock any day than grimace through saw iii,0
carell doesnt give us enough to root for burt is a jerk pure and simple with the charm missing sure in the predictable story he slouches toward redemption but at a certain point its too late to care,0
whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv they show a remarkable ability to document both sides of this emotional carwreck,1
a film far from that little wonder that lukas moodysson directed the splendid together which treated living in a commune with more sparkle and charm full review in spanish,0
starsky hutch is guilty pleasure fun that just rolls along having a grand old time,1
much of the reason why frances ha is a far more wellcrafted and enjoyable piece of cinema than either lola versus or damels in distress,1
witherspoons wild is tame enough to maybe actually give her a second act to her career,0
shooter is an honorable rather than exceptional addition to the canon,1
just watching gary oldman and his trenchcoated brethren march down the damp illlit streets of cold war london is enough to make you shiver,1
dull flavorless and fundamentally incurious the outsider is a clueless misfire the cinematic equivalent of a studyabroad student showing off the kanji forearm tattoo whose meaning he never bothered to learn,0
theres currently plenty of oscar buzz and its richly deserved as slumdog millionaire ranks alongside the wrestler as the two latest masterpieces of the st century,1
throughout mayor there are devastating moments that suggest bingenheimer is so incredibly devoted to music he has no other life,1
the drama may be less pronounced but the emotions are no less complex creating a film thats quietly devastating and elegant in its understatement,1
compelling and relevant drama that will have you nervously sticking tape over your laptop webcam,1
a movie which is too stonedumb serious to realize that it would have played much better as a satire of digitalera corporate paranoia,0
the good news is that flags is a stately sober picture that boasts excellent production values the bad news is that its not particularly interesting or involving,0
the proposition isnt singlemindedly cruel just to be cynically chic cave accomplishes much more exposing this periods racism classism and imperialism then making it seem particularly prescient,1
the picture is as grim as the wasteland that remains after the mountain top removal process undertaken by coal companies to reveal the rich seams of coals that lie underneath,1
its unpleasant shrill and exhausting everyones so busy airing their own grievances no one has time to listen to anyone elses but its a genuine actors film anchored by some good performances,0
smiths invincibilty at the box office may come down for this film is a mess not even his charm and personality can save this train wreck,0
the hong kong directors efforts to transplant things to a distinctly american tableau fail prettily but miserably,0
a dysfunctional movie i sort of liked it anyway at least parts of it the actors made me,1
the places feel lived in the story feels like life,1
the film beautifully emits pain as well as powerful marvel full review in spanish,1
dallas buyers club is just about a selfish boor who arguably gets a pass in terms of posterity because while looking out for no he paved the way for change for everyone else,1
the feeling that youre being hornswoggled by a movie is a lousy one,0
anne hathaway and helena bonham carter steal the show in this fun escapist drama,1
its a mostly forgotten work today despite its all right construction and the funny performance by a restrained sellers,1
run out and see this baby,1
sit back suppress the subtitles so they dont distract you from the images and let the minute movie suspend and substitute your consciousness like the moon passing in front the sun,1
forget the confusion of the hecows that populate the film the real problem is that barnyard is just a lousy lousy movie,0
it will almost certainly be in the top two or three on my best of list and its a film i cant wait to see again,1
as far as shameless excuses to rehash crowdpleasing gags from the first film go it doesnt particularly go about its duties cynically,0
while white might not make for an entirely convincing filmmaker his script still reveals his considerable skills as a humorist,1
if i hadnt known this was written and directed by a woman id have sworn it was the meanspirited invention of a man who doesnt know any women but despises us all anyway on general principle,0
the screenplay is all over the place which might be more forgivable if the movies ultimate destination werent so dull and slight,0
fast color has been labeled a superhero origin story in much of its marketing materials but that characterization is much too narrow for what the film encompasses,1
without a disclaimer that explains whats real and not how can viewers including those who may already be skeptical about claims of environmental crises trust that the whole thing hasnt been made up,0
a functional actioner about two wisecracking chicago cops gregory hines and billy crystal and their vendetta against a latino crime lord jimmy smits,1
here is a film that evokes the ugliest and darkest corners of our most fundamental selves viewing our genetic identity as a maximumsecurity prison of sorts,1
once upon a time strikes a chord that is distinctly elegiac and unexpectedly emotional especially coming from him,1
fascinating documentary about the making and veracity of midnight express a film that supposedly told the true story of billy hayesin this documentary we meet the real billy hayes and its starkly different from the movie,1
enchanted charmingly reworks all the old disney favorites while incorporating fresh twists of its own,1
the uneven script repetitive tropes and overindulgence of actorly bits slow the pace tipping youthful casualness into complacency,1
transformers the last knight is a bad movie in almost every aspect,0
so much of this oddly named but perfectly played dramedy feels real from the revisits to vhs tapes in parents basements to the way a family members glance can trigger fightorflight responses,1
ripstein allows long stretches to go by in nearsilence gradually letting the tension build as the suv travels farther south deeper into potentially dangerous territory,1
the banter can be a bit selfconscious but its hard not to find most of it charming,1
as a romcom its so safe and unchallenging that it wont stick in your brain long enough for the message to matter,0
as a moviegoer there are times when you want say jane eyre and then there are times when a movie about really large men who drive cars really fast is just the thing fast five is that latter movie and then some,1
though the movie is darkly funny most people outside the movie business wont find themselves laughing too much,0
what could potentially be refreshing is ruined by rambling indulgence,0
my oh my but it is so cute what movie thinks is dangerous and offensive,0
you ride along with inconsistencies because ranger is building toward a final showdown when that showdown disappoints you feel every minute of the films hour length,0
not worth the repeat checkin,0
if the phrase lifetime move gone bad is understandable youll get just how awful this is,0
all hail matthew lillard the main reason that scoobydo deserves any star rating at all,0
often spectacular but ultimately rather tedious,0
both evocative and faithful in its depiction of the famed french singers lascivious life gainsbourg vie heroique offers up a feast of memorable chansons and an almost endless parade of dropdeadgorgeous muses,1
a misguided comedy that relies on obnoxious characters and mean abrasive behavior,0
its rare that you get a good new movie monster,1
what he and the film lacks is a burning doordie conviction that he was in the right as a piece of agitprop if nothing else therefore the film is a failure,0
this is a resoundingly modern assuredly femalevoiced comedy that portends more great things to come from gerwig behind the camera,1
a flashy but strangely flaccid remake of a movie that became iconic despite or perhaps because of its grubbiness,0
theres a great tarzan adventure somewhere in legend of tarzan but the movie is too overstuffed and rough around the edges to fly high,0
a shameless piece of boomer bait which peddles the highly questionable notion that its never too late to get back to where you once belonged,0
it evokes a reaction but does that make it worth while not really,0
everyone else here is rather gleefully onenote like the characters in the andy griffith show amusing caricatures that are pleasing to reconnect with between bathroom breaks just remember to flush,1
if you take an instant dislike to this kid whose charm is so forced and unrelenting its nearly impossible not to the film itself doesnt have much hope,0
in essence boyle chooses not to embrace the scifi genre he tries to rise above it as if it werent worthy of him,0
the result is a beautifully crafted morally ambiguous fairy tale for the modern age from two refreshing new voices in israeli cinema,1
the whole movie seems so contrived so obviously a vehicle for its stars and for their former happier roles that finally we just get depressed talent shouldnt be thrown around like this,0
locke is everything most of steven knights past films arent with an identifiable character struggling with real problems but compressing time and place to concentrate emotion and heighten mood,1
aside from jodorowskys dune being spectacularly entertaining and intriguing as well as flatout surprising it also contains wonderful themes worth carrying into any aspect of life,1
too long at minutes the movie gets a lot more complicated with its array of peripheral characters but its never very deep on characterizations,0
its so determined to be classy and nonjudgmental that it feels sealed off from real emotions and as a result the people in it bear approximately the same relationship to actual people as wax fruit does to an apple,0
in a series of bythebible films this is the iconoclastic one and thats its charm,1
the overloaded quirks grow tiresome pretty quickly,0
how fitting that director uwe boll house of the dead would choose a vampire flick as his latest project the man has a career that despite the horror he continually inflicts on innocent moviegoers simply will not die,0
city lights has remained the most perfect showcase of charlie chaplins brilliance,1
creation is an emotionally complex film that examines faith love grief and passion through the key events that propelled darwin to finish one of the most important books ever written,1
everything about the movie is flat the cinematography presents the house as an abundantly ordinary collection of rooms rather than a mazelike window into a haunted mind,0
this is a firstrate piece of investigative journalism a cautionary tale and a fascinating piece of entertainment especially if you lived through the period it depicts so well i was glued to the screen from start to finish,1
it is hard to place ones affections anywhere in a world which is ruled by buttons and dials computers and bleeps and people whose conversation is technical inaudible or dull,0
for all its many irritations you wont miss me has undeniable punch a frayed energy that feels janglingly unstable,1
not a single gag works,0
the gags are familiar collegiate stuff,0
fun with cognitive dissonance it is possible for a sequel to to be a lot better than its predecessor and still end up mostly a huge pile of s,0
director lucky mckee and veteran horror scribe jack ketchum take elements of lesser horror moviesand twists them into a unique and fascinating original,1
farina is unselfconscious and true enough to alchemize clich,1
woodards subtle calculated performance combined with riveting moral dilemma give clemency its bite,1
consider this another step on josh radnors ascendancy into filmmaking,1
the debt has strong performances and a handful of good moments but its ultimately let down by some poor pacing an increasingly dull second half and a baffling spot of miscasting,0
the talented cast is game and deserves better especially cooper who is saddled with a dreadlocked fright wig that gives the impression he is performing all his scenes with a spongy blond octopus sitting on his head,0
holds in complete contempt the idea that humor might rise above a level appreciated only by yearold kungfu fanatics suffering from attention deficit disorder,0
the script by callie khouri is somewhat disjointed in structure,0
the power of spectacle overrides spiritual insight,0
for those unaccustomed to lanthimos previous films this could be the perfect introduction to his work its certainly the only one with the potential to be a crowd pleaser,1
with any impressionist piece of work your feelings overtake you i was left with caden slowly suffocating me with his despair,0
at its core is a truly human tale of how a bunch of kids who had everything going against them unintentionally created a cultural phenomenon,1
one of the top adventure films of alltime beautiful african scenery,1
technically and stylistically the tin drum is an astounding work thematically it strives for an importance it only sometimes achieves,1
a cat introduces themselves sings about their one thing macavity shows up to be evil rise and repeat for nearly two hours thatthats honestly all there is to say,0
someone must have greenlit this one without realizing it doesnt have a ghost of a chance,0
a film that shows us a potential great filmmaker that watches every detail in order to surprise you full review in spanish,1
at once scabrously funny and uncomfortably poignant,1
the first movie was existential in its merciless unfolding this one turns into a slasher movie with a cheap joke at the end,0
while grand in scale the characters are lost in the dark storyline,0
by experiencing blocks films we arent merely witnessing his neurosis were abetting and validating it,0
fury has some strong visceral moments but the odd ephemeral characterizations at its core cause the film to vanish in a fog of war,1
the movie wavers between sundancefriendly issue film and spiritual reverie,1
ends up as listless and bloated as one of its dead alien visitors,0
the movie belongs to stone that gorgeous huskyvoiced redhead when most actors deliver nonstop patter their mouths get ahead of their minds but stones brain works so fast that her mouth can barely keep up,1
as peculiar as peregrine and her charges butthe peculiarity if it falls short of enchanting will be agreeable especially to the directors fans,1
full review in greek,0
sadly jurassic worlds magnificent dinosaurs just arent enough to overcome the logic failings of a surprisingly recycled plot,0
a familiar tale beautifully told who wouldnt be delighted by everest the yeti the friendliest fluffiest mythical monster you could ever hope to meet,1
a bland badly directed stardriven cinematic molestation of jrme salles tightasadrum french thriller anthony zimmer,1
an improvement over runofthemill movies of its type the screenplay is generally intelligent characters are surprisingly welldefined and the acting is above average,1
if democracy ever comes to an end in the united states and future movie historians look back for the first indication that the fascists were taking over this means war will be a good place to start,0
youre gonna be smitten kittens over keanu,1
the movie is preposterous paranoid solemn and though not i think intentionally something of a laughing matter,0
wimbledon may have its faults but its the sort of upbeat fantasy thats tough to resist,1
the movie musical is practically a dead horse in hollywood and the fantasticks does little to kick it back to life,0
i need unbreakable to be m night shyamalans trilogy not this lifeless fantasy,0
despite some admittedly strong moments its certainly nothing special and barely above ordinary,1
tende mais a drama com toques cmicos u e se voc entrar no cinema compreendendo isto certamente ter muito mais facilidade de se envolver com a histria,1
because the film is so beautifully acted and so deftly woven into a timeless tale we are enlightened,1
the platonic ideal of a feelgood sports movie exactly that and nothing more,1
what we have is a sequel thats enjoyable enough but in the end its a sequel that didnt need to happen nor do i think its a sequel that was planned to happen,0
how is it possible that a million film can be less effective on its audience than the paranormal activity the film is laughably bad,0
not an especially pointed commentary about race or anything else this lively unpleasant seriocomedy nonetheless does very well at capturing the queasiness of being alone and uneasy at a party you immediately know you wont fit into,1
one cant help but think that a movie chronicling ayoub el khazzanis journey toward that fateful day might be more interesting and useful,0
gently told but with wild flights of imagination involving hotair balloons nomads and spectacular scenery its a charming adventure undercut with wise observations about big themes,1
a lively viewing experience that celebrates the performer and her incredible achievements as an artist and a woman,1
if anything the curiosity of viewers unfamiliar with his work should be piqued,1
poorly developed characters make it hard for us to take seriously their actions and believe the story full review in spanish,0
adapted from a short story by by haruki murakami burning is a haunting and poetic mystery about class loneliness alienation and memory,1
the screenplay is quite a marvel and paul dano adept in his direction knows how to extract the meaning out of every beat and line,1
the makers of sleepover have read the tweeners film plot handbook and adhere to it closely,0
if theres any surprise in live by night its how good it feels to watch a gangster battle the kkk in the year,1
title implies the immigrant experience in modern america but such a plot is only a backdrop for a bittersweet story about a close family dealing with the death of a child,0
the course of history is plotted alongside a bland hollywood romance,0
enough of all this whining about the millions of regular people ruined by the financial collapse of how about a movie sympathizing with one of the unfortunate guys responsible,0
theres nothing worse than a dull action movie full review in spanish,0
the script by nolan and his brother jonathan takes a few vague pokes at wall street and the financial elite but mainly revives the ponderous psychodrama of the first movie,0
the film is compulsively engaging and watchable and theres some legitimately pulseraising shit here,1
falling in love all over againbut missing a little magic,1
so limp and mirthless that it would barely pass muster as a singleseason network sitcom,0
it is a superb work of writing staging building tension and acting full review in spanish,1
despite the title of the doc which conjures up a madcap heartbreaking tale the film is a mostly workmanlike biopic that unfortunately can never match the energy of the subject its trying to capture,0
memoirs brandishes oldschool razzle dazzle at the expense of subtlety and contemplation coating his sound stage sets in delicately applied layers of cherry blossoms and snowflakes,0
the result isnt very inspired as it clumsily mixes sophomoric gags with a more genuine satire of highschool social life with the obligatory teachers who are dumber than the kids,0
the drop could have been an ordinary crime drama but its elevated by extraordinary performances,1
a film that graphically describes the damage done to the psyches of gay people by a barbaric therapy endorsed by vice president mike pence,1
i think the main reason i liked this movie so much is because the characters all seemed grounded and real,1
home invasions gone wrong can be a particularly interesting premise for a film the owners seems to think of itself as a similar cautionary tale but many truly baffling choices leave the film flat and feeling lazy,0
its nasty but droll cheerfully grotesque full of non sequiturs as well as deadpan repetitions never cute and the opposite of precious,1
while lowerys actual method of delivery may not be scary its sure to haunt those who open themselves up to the experience,1
ben kingsley again demonstrates his versatility but even his best effort cant bring much sympathy to this redemption story,0
while its a movie richly endowed with big names you come away imbued with the happy thought that they all left their egos at home,1
prisoners wants to be operatic and epic it never quite succeeds,0
raimi takes the old story about dishonour among thieves and renders it fresh through the calm cool steady assurance of the telling,1
a better film than i was expecting even if it doesnt do much beyond the ordinary,0
many things happen in weeks later but you watch all of them with a sense of detachment there is idle curiosity about who will be killed next and how but no real investment in their fates,0
a most effective antiwar movie though an oversimplification that seems to say that if you get two enemies to sit down with each other over soup shashlik and a hardboiled egg a peace treaty will soon emerge,1
it takes approximately seconds for accepted to begin showcasing mac products a somewhat foregone conclusion given star justin longs stint as the face of apple computers recent ad campaign,0
putting aside the flaws this is a satisfying end to caesars trilogy theres a feeling of finality throughout the film kept together by some killer performances top notch visuals and tensionheavy scenes,1
the half of it is a muchneeded witty boost to the genre of romantic comedies which have been struggling for years with mediocre and uninspired stories,1
the action is fast the gags are plentiful and many actually are funny if you check your squeamishness at the door,1
everything about the ugly truth is so laboured and predictable that it feels as if a computer programme must have been involved in its creation,0
what was good enough for the printed page a comic chronicle of our obsession with the shallow has been turned into the object of its own derision,0
writerdirector salvatore stabile has a good eye for the details of hardluck ordinariness and he sketches believable family bonds with a minimum of flourish,1
summerland is a beautiful confection so light and airy its a wonder these characters dont actually live in their own little slice of heaven,0
rarely do movies shout so loud yet communicate so little,0
i like anderson when hes making movies about childhood rushmore or fantastic mr fox but when he ventures into the realm of adulthood he seems out of his jurisdiction,0
what black mass gains in moral honesty it loses in dramatic momentum even filmmakers and actors as fine as these havent managed to solve one of cinemas most enduring challenges making criminals interesting without exalting them,0
youth is wasted on the young or so the saying goes and hot tub time machine is a comedy that concurs with a twist,1
violent and ultimately uneven and unsatisfying,0
hollywood once again demonstrates its ability to take a mediocre idea and destroy what little potential it had they offer a graduatelevel course in this skill at disney university,0
politically shrewd unexpectedly funny yet immaculately tasteful,1
the jokes are as predictable as they are flat enlivened only by goldthwaits hyperactive shenanigans,0
its pretty bland even though the trailer would lead you to believe otherwise,0
this is a movie displaced in time and its barely a movie its more like a dusty faded old pamphlet so your daughters decided to get gaymarried,0
what makes it so unusually compelling as a protest film is that its also a richly poetic work of cinema witty beautiful and even sobering though it is highly entertaining,1
instead of a tribute to a fine chapter in the annals of the greatest generation we have a secondrate romance right out of a cheesy pulp fiction novel,0
enjoyable but ultimately mystifying,0
writerdirector pesce was blessed with this cast but after this my guess is hell never work with players this accomplished again,0
the movie transforms from a discomforting psychological study into a sometimes laughable mystery,0
it wasnt the finale i had wanted relying mostly on unimpressive revisions on previous films attempting to create a seriesspanning plot against one man,0
piled high with inanities and clichesthis is a romantic comedy that comes up short in both departments,0
knowing that something as outrageous as this could be true does give the film some added spice,1
tarzan of the apes takes us about as far into african anthropology as the cardinal does into the inner workings of the roman catholic church a pity since the theme might have made an interesting film,0
the parallels between priest and the searchers are extensive and spotting them provides some fun in what might otherwise be a pretty dismal experience,0
i never wanna have to say something like this particularly about a movie featuring such delicious specimens of manliness as both clive owen and denzel washington but inside man is a lousy lay,0
a gross unpleasant slog despite a capable turn from dillon who doesnt get used nearly enough these days rrated version,0
owen and binoche bring so much to the story as a whole that its hard not to be won over once it gets past the romcom cliches weve seen so many times before,1
convincing and gripping body of lies is at the epicentre of ridley scotts comfort zone as an action adventure with political overtones as well as some intimate human insights,1
it has no ambition little sense and false sentiment but it does have velocity high spirits and scale,1
strong work from the three stars as a family splintered by civil rightsera tensions but the film too often resorts to easy sentiment and simple caricatures,0
in the end though youll start to wonder why we had to go through all this just to get right back to where we started which is exactly what happens,0
the simplicity of the film is commendable but its only in the last act where things finally come together and any kind of visceral thrills arrive far too late,0
the filmmakers spend too much time on boring interactions between onedimensional characters and when they finally deliver some hardcore tornado action its underwhelming,0
as fine and hilarious a political comedy as any weve had in a generation,1
straining for the awfactor win a date with tad hamilton piles it all on poor bosworth shoulders its just not fair you see how narrow they are,0
filmmaker gibney whose involvement with antiestablishment exposs could conceivably mark him for his own eventual rendition by the forces of freedom carefully guides us up the chain of command to the policy level,1
linklaters film does a great service by bending clichs to express deeper truths about teaching that most other films miss,1
the talented and clever robert rodriguez perhaps put a little too much heart into his first film and didnt reserve enough for his second,0
the constant childish references to sex gets wearing as do the eww gross moments but if youre an inbetweeners fan thats what youll expect and no doubt enjoy,1
happily helen hunt takes the ick and ick out of chick flick,1
this one is a genuine winner and never wears out its welcome even if weve all seen far too many superhero movies this past decade,1
everyone involved fulfills his or her job requirements adequately but the magic is gone and shrek forever after is no longer an ogre phenomenon to reckon with instead its a hot swamp time machine,1
shrek the third sticks to the swamp it knows best in a mild climate of palatable jokes about fatherhood high school girl power and a drugeducation program for teens that advises just say nay,1
part fantasyadventure part musical part nutty romance and part boygirl crime spree,1
well shot and well acted,1
soderbergh tends to place most of the psychological and philosophical material in italics rather than trust an audiences intelligence and he creates an overall sense of brusqueness,0
nothing in lumets filmography has contained the back alley concreteblock pummeling of before the devil knows youre dead a masterful rampaging descent into the quicksand hell of desperation,1
the spy next door is bland unassuming stuff for the kiddies but few family films have jackie chan at their disposal,0
yet as much as we may resist the big kahuna closes the sale,1
the technology and performances that bring the apes to life make the film a mustsee for any modern movie fan but its the emotion and humanity of caesars story that makes the film a mustsee for any movie fan at all,1
what was abundant before but is now missing in philips latest outing is a small but essential element that helped leaven the vulgarity surprise,0
everything forrest gump should have been and wasnt,1
could be interpreted as a commentary on the potential perils of genetically engineered frankenfood but this unpretentious movie doesnt sweat the message,1
theres a fine line between being healthily assertive in joining the conversation and being rude however unintentionally mater is on the wrong side of that line which gives cars a bit of a strange message,0
dabis covers a lot of ground as a storyteller while delivering a smart focused performance,1
brings to mind a sitcom family sitting around the couch reminiscing via a lazy clip montage,0
a film noir so potent for its time that it was banned in atlanta milwaukee and the entire state of new york,1
a soberminded study of one mans inability to settle down,1
it gets real old real fast,0
laboured wheezy and almost completely unfunny,0
it sounds like a creepy tale of a teenage schoolgirl seduced by a pervert but its also one of this years most captivating british dramas with a breakthrough turn from an actress well be seeing a lot more of,1
at the end youll be buried by that big ball of cliches wondering how the movie squandered its potential its viewers faith in the story and all of its credibility,0
the only thing scary about this film is watching mark wahlbergs career as an actor begin to dissipate,0
big fat greek wannabe set in montreals little italy,0
im not denying that a year old woman might be selfconscious about going around with someone this young but the subject isnt interesting or provocative enough to sustain an entire movie,0
if this had been in greek and swahili without subtitles it couldnt have been more incomprehensible you will rarely spend more excruciating minutes,0
a tickingclock thriller turned fullblown horror alex proyass film isnt the first to feature cage wandering about bewilderedly at least i am legend had a dog,0
one of the best acted films of the year,1
possibilities feels more like a behindthescenes cd promo than a fully realized film,0
this script is embarrassingly sloppy,0
compelling backstory exciting action and pleasantly archetypal characters,1
if youre after undemanding fare for primary schoolers in the next few weeks that you might also get a chuckle or two from then birds is the word,1
meters down a sharkthrilling tale of survival,1
a quietly tense examination of a family in slow freefall,1
starkly existential boldly poetic slow and grim has haunted film aficionados baffled and bored college students inspired innumerable parodists and challenged both believers and unbelievers for nearly half a century,1
the serious issues the film is exploring get pushed to the wayside in favour of shoehorning in gimmicky frights,0
aldrichs trademark violence bursts through only sporadically otherwise the film comes across as a lazy partytime effort for the stars,0
video essay for a movie that resists the traditional biopic movie formula of careerhighandlow flashbacks witness ashton kutchers disastrous jobs now streaming on netflix steve jobs is a droning tone poem of a characterstudy,0
szasz keeps the kids at such an emotional distance that even their notebook in which their father has commanded they commit everything they do and think does little to generate much emotional investment,0
those scenes of everyday chaos that were so charming in the original are few here alas,0
daily struggles and simple pleasures usurp the preaching message so that by the time the credits roll across the pat ending a warm fuzzy feeling prevails,1
its interesting to note that brubaker before it devotes itself entirely to the protagonists exploits boasts a first act revolving around the happenings within the central penitentiary,0
shyamalan embraces the shakycam joys of found footage like a brand new toy its just like so last year,0
the hunger games just about manages to remain within the family enclosure little blood is spilt but seasoned action fiends will not feel themselves overly shortchanged,1
each scene is inventive and donners direction is sharp,1
chappaquiddick is clarkes tour de force,1
aaron spelling may be slapping his forehead but a few cemetary plots over s melodrama king douglas sirk is smiling,0
by the end helandars movie feels more like an elaborate punchline to an overwrought joke a thematic gibe more appropriate for a short film,0
stephen and anna are wrong to do what they do in damage but they cannot help themselves we know they are careening toward disaster we cannot look away,1
with many cooks in the writing this cgi adventure is structurally disjointed and dramatically uninvolving and the chemistry between reliable star cage and charming baruchel is not strong which explains why the producers stress the literary pedigree,0
its good but not great,1
for a film attempting to grapple with the seething anger of an american populace left hung out to dry by the bush administration lions for lambs is far to muted and meek to achieve its perceived goals of inciting social activism,0
its what you cant see in the disappointing drama the ticket thats the films key problem,0
whodunit who took the life of a famous murder mystery and left it dead on the screen i accusedirector and star kenneth branagh,0
coco is a heartwarming story about not only the importance of family and following your dreams but also whether a persons mistakes are redeemable,1
perhaps its the films inability to provide a clear understanding of its own internal logic how is a viewer supposed to feel tension if the films events feel random and inconsequential,0
its got some really strong writing and great performances,1
the love guru just feels lazy filling time with jokes about celine dion oprah winfrey law and order special victims unit myers and kanye wests katrina telethon appearance essentially inside jokes for everyone in the world with cable,0
in many ways adhering as it does to semiotic storytelling and other visual tropes this is a typical genre film its also daring and extremely good,1
the effects are amazing,1
a pretty ramshackle affairstill it gets where its going and delivers some dark humor in the process,0
it seems that the point of this movie is to say drugs are bad why then does the movie thats making this point appear to have been made by people on them,0
a view of the world seen through the eyes of a man in despair in which the time is always winter the weather perma nently foggy and even moments of beauty or gaiety make their ironic comment on the rest of lifes sadness,1
this clammy noirish thriller timehops with a vengeance,1
for a big glitzy hollywood entertainment rydells movie opens a surprising number of wounds and warns us to suspect the very glamour it revels in its no small accomplishment,1
more fun than a sequel has a right to be,1
sure to delight yearold boys everywhere and no one else,0
noteworthy solely for its thuddingly crude humor,0
